Obstaculo	Tamaño	Densidad	MCS	Numero_agr
00x00	Nada	Nada	0	119
00x00	Nada	Nada	200	154
00x00	Nada	Nada	400	153
00x00	Nada	Nada	600	154
00x00	Nada	Nada	800	151
00x00	Nada	Nada	1000	148
00x00	Nada	Nada	1200	142
00x00	Nada	Nada	1400	138
00x00	Nada	Nada	1600	137
00x00	Nada	Nada	1800	133
00x00	Nada	Nada	2000	130
00x00	Nada	Nada	0	133
00x00	Nada	Nada	200	171
00x00	Nada	Nada	400	168
00x00	Nada	Nada	600	160
00x00	Nada	Nada	800	154
00x00	Nada	Nada	1000	147
00x00	Nada	Nada	1200	144
00x00	Nada	Nada	1400	143
00x00	Nada	Nada	1600	136
00x00	Nada	Nada	1800	131
00x00	Nada	Nada	2000	127
00x00	Nada	Nada	0	133
00x00	Nada	Nada	200	166
00x00	Nada	Nada	400	166
00x00	Nada	Nada	600	161
00x00	Nada	Nada	800	158
00x00	Nada	Nada	1000	150
00x00	Nada	Nada	1200	141
00x00	Nada	Nada	1400	141
00x00	Nada	Nada	1600	139
00x00	Nada	Nada	1800	136
00x00	Nada	Nada	2000	136
00x00	Nada	Nada	0	127
00x00	Nada	Nada	200	160
00x00	Nada	Nada	400	158
00x00	Nada	Nada	600	154
00x00	Nada	Nada	800	154
00x00	Nada	Nada	1000	153
00x00	Nada	Nada	1200	148
00x00	Nada	Nada	1400	143
00x00	Nada	Nada	1600	141
00x00	Nada	Nada	1800	145
00x00	Nada	Nada	2000	137
00x00	Nada	Nada	0	128
00x00	Nada	Nada	200	164
00x00	Nada	Nada	400	159
00x00	Nada	Nada	600	155
00x00	Nada	Nada	800	153
00x00	Nada	Nada	1000	150
00x00	Nada	Nada	1200	147
00x00	Nada	Nada	1400	143
00x00	Nada	Nada	1600	140
00x00	Nada	Nada	1800	133
00x00	Nada	Nada	2000	128
00x00	Nada	Nada	0	127
00x00	Nada	Nada	200	161
00x00	Nada	Nada	400	163
00x00	Nada	Nada	600	156
00x00	Nada	Nada	800	152
00x00	Nada	Nada	1000	145
00x00	Nada	Nada	1200	148
00x00	Nada	Nada	1400	142
00x00	Nada	Nada	1600	139
00x00	Nada	Nada	1800	126
00x00	Nada	Nada	2000	127
00x00	Nada	Nada	0	128
00x00	Nada	Nada	200	171
00x00	Nada	Nada	400	167
00x00	Nada	Nada	600	161
00x00	Nada	Nada	800	155
00x00	Nada	Nada	1000	159
00x00	Nada	Nada	1200	151
00x00	Nada	Nada	1400	153
00x00	Nada	Nada	1600	145
00x00	Nada	Nada	1800	138
00x00	Nada	Nada	2000	139
00x00	Nada	Nada	0	146
00x00	Nada	Nada	200	170
00x00	Nada	Nada	400	167
00x00	Nada	Nada	600	160
00x00	Nada	Nada	800	157
00x00	Nada	Nada	1000	151
00x00	Nada	Nada	1200	138
00x00	Nada	Nada	1400	138
00x00	Nada	Nada	1600	132
00x00	Nada	Nada	1800	131
00x00	Nada	Nada	2000	123
00x00	Nada	Nada	0	139
00x00	Nada	Nada	200	166
00x00	Nada	Nada	400	162
00x00	Nada	Nada	600	152
00x00	Nada	Nada	800	150
00x00	Nada	Nada	1000	140
00x00	Nada	Nada	1200	131
00x00	Nada	Nada	1400	127
00x00	Nada	Nada	1600	125
00x00	Nada	Nada	1800	122
00x00	Nada	Nada	2000	117
00x00	Nada	Nada	0	138
00x00	Nada	Nada	200	171
00x00	Nada	Nada	400	173
00x00	Nada	Nada	600	161
00x00	Nada	Nada	800	158
00x00	Nada	Nada	1000	148
00x00	Nada	Nada	1200	145
00x00	Nada	Nada	1400	140
00x00	Nada	Nada	1600	130
00x00	Nada	Nada	1800	134
00x00	Nada	Nada	2000	132
03x30	Bajo	Medio	0	132
03x30	Bajo	Medio	50	168
03x30	Bajo	Medio	100	166
03x30	Bajo	Medio	150	166
03x30	Bajo	Medio	200	162
03x30	Bajo	Medio	250	164
03x30	Bajo	Medio	300	164
03x30	Bajo	Medio	350	162
03x30	Bajo	Medio	400	160
03x30	Bajo	Medio	450	162
03x30	Bajo	Medio	500	158
03x30	Bajo	Medio	550	154
03x30	Bajo	Medio	600	153
03x30	Bajo	Medio	650	149
03x30	Bajo	Medio	700	149
03x30	Bajo	Medio	750	151
03x30	Bajo	Medio	800	147
03x30	Bajo	Medio	850	144
03x30	Bajo	Medio	900	150
03x30	Bajo	Medio	950	145
03x30	Bajo	Medio	1000	144
03x30	Bajo	Medio	1050	145
03x30	Bajo	Medio	1100	149
03x30	Bajo	Medio	1150	151
03x30	Bajo	Medio	1200	148
03x30	Bajo	Medio	1250	146
03x30	Bajo	Medio	1300	146
03x30	Bajo	Medio	1350	145
03x30	Bajo	Medio	1400	142
03x30	Bajo	Medio	1450	138
03x30	Bajo	Medio	1500	139
03x30	Bajo	Medio	1550	141
03x30	Bajo	Medio	1600	137
03x30	Bajo	Medio	1650	138
03x30	Bajo	Medio	1700	134
03x30	Bajo	Medio	1750	132
03x30	Bajo	Medio	1800	131
03x30	Bajo	Medio	1850	131
03x30	Bajo	Medio	1900	129
03x30	Bajo	Medio	1950	129
03x30	Bajo	Medio	2000	128
03x30	Bajo	Medio	0	127
03x30	Bajo	Medio	50	160
03x30	Bajo	Medio	100	159
03x30	Bajo	Medio	150	159
03x30	Bajo	Medio	200	157
03x30	Bajo	Medio	250	158
03x30	Bajo	Medio	300	154
03x30	Bajo	Medio	350	154
03x30	Bajo	Medio	400	155
03x30	Bajo	Medio	450	151
03x30	Bajo	Medio	500	151
03x30	Bajo	Medio	550	146
03x30	Bajo	Medio	600	148
03x30	Bajo	Medio	650	146
03x30	Bajo	Medio	700	144
03x30	Bajo	Medio	750	143
03x30	Bajo	Medio	800	140
03x30	Bajo	Medio	850	140
03x30	Bajo	Medio	900	137
03x30	Bajo	Medio	950	135
03x30	Bajo	Medio	1000	134
03x30	Bajo	Medio	1050	137
03x30	Bajo	Medio	1100	138
03x30	Bajo	Medio	1150	135
03x30	Bajo	Medio	1200	132
03x30	Bajo	Medio	1250	132
03x30	Bajo	Medio	1300	132
03x30	Bajo	Medio	1350	128
03x30	Bajo	Medio	1400	131
03x30	Bajo	Medio	1450	128
03x30	Bajo	Medio	1500	130
03x30	Bajo	Medio	1550	128
03x30	Bajo	Medio	1600	132
03x30	Bajo	Medio	1650	129
03x30	Bajo	Medio	1700	126
03x30	Bajo	Medio	1750	131
03x30	Bajo	Medio	1800	129
03x30	Bajo	Medio	1850	126
03x30	Bajo	Medio	1900	124
03x30	Bajo	Medio	1950	121
03x30	Bajo	Medio	2000	122
03x30	Bajo	Medio	0	133
03x30	Bajo	Medio	50	160
03x30	Bajo	Medio	100	158
03x30	Bajo	Medio	150	160
03x30	Bajo	Medio	200	161
03x30	Bajo	Medio	250	158
03x30	Bajo	Medio	300	158
03x30	Bajo	Medio	350	157
03x30	Bajo	Medio	400	155
03x30	Bajo	Medio	450	157
03x30	Bajo	Medio	500	153
03x30	Bajo	Medio	550	149
03x30	Bajo	Medio	600	151
03x30	Bajo	Medio	650	148
03x30	Bajo	Medio	700	145
03x30	Bajo	Medio	750	144
03x30	Bajo	Medio	800	143
03x30	Bajo	Medio	850	143
03x30	Bajo	Medio	900	146
03x30	Bajo	Medio	950	144
03x30	Bajo	Medio	1000	140
03x30	Bajo	Medio	1050	139
03x30	Bajo	Medio	1100	133
03x30	Bajo	Medio	1150	136
03x30	Bajo	Medio	1200	135
03x30	Bajo	Medio	1250	135
03x30	Bajo	Medio	1300	135
03x30	Bajo	Medio	1350	133
03x30	Bajo	Medio	1400	130
03x30	Bajo	Medio	1450	130
03x30	Bajo	Medio	1500	131
03x30	Bajo	Medio	1550	130
03x30	Bajo	Medio	1600	127
03x30	Bajo	Medio	1650	127
03x30	Bajo	Medio	1700	126
03x30	Bajo	Medio	1750	126
03x30	Bajo	Medio	1800	130
03x30	Bajo	Medio	1850	127
03x30	Bajo	Medio	1900	128
03x30	Bajo	Medio	1950	123
03x30	Bajo	Medio	2000	119
03x30	Bajo	Medio	0	141
03x30	Bajo	Medio	50	170
03x30	Bajo	Medio	100	166
03x30	Bajo	Medio	150	170
03x30	Bajo	Medio	200	171
03x30	Bajo	Medio	250	167
03x30	Bajo	Medio	300	166
03x30	Bajo	Medio	350	161
03x30	Bajo	Medio	400	160
03x30	Bajo	Medio	450	160
03x30	Bajo	Medio	500	161
03x30	Bajo	Medio	550	162
03x30	Bajo	Medio	600	162
03x30	Bajo	Medio	650	163
03x30	Bajo	Medio	700	161
03x30	Bajo	Medio	750	161
03x30	Bajo	Medio	800	158
03x30	Bajo	Medio	850	155
03x30	Bajo	Medio	900	157
03x30	Bajo	Medio	950	153
03x30	Bajo	Medio	1000	149
03x30	Bajo	Medio	1050	148
03x30	Bajo	Medio	1100	150
03x30	Bajo	Medio	1150	150
03x30	Bajo	Medio	1200	149
03x30	Bajo	Medio	1250	145
03x30	Bajo	Medio	1300	143
03x30	Bajo	Medio	1350	140
03x30	Bajo	Medio	1400	141
03x30	Bajo	Medio	1450	141
03x30	Bajo	Medio	1500	140
03x30	Bajo	Medio	1550	143
03x30	Bajo	Medio	1600	140
03x30	Bajo	Medio	1650	137
03x30	Bajo	Medio	1700	137
03x30	Bajo	Medio	1750	135
03x30	Bajo	Medio	1800	133
03x30	Bajo	Medio	1850	132
03x30	Bajo	Medio	1900	131
03x30	Bajo	Medio	1950	131
03x30	Bajo	Medio	2000	134
03x30	Bajo	Medio	0	127
03x30	Bajo	Medio	50	164
03x30	Bajo	Medio	100	172
03x30	Bajo	Medio	150	175
03x30	Bajo	Medio	200	177
03x30	Bajo	Medio	250	178
03x30	Bajo	Medio	300	175
03x30	Bajo	Medio	350	169
03x30	Bajo	Medio	400	169
03x30	Bajo	Medio	450	165
03x30	Bajo	Medio	500	163
03x30	Bajo	Medio	550	159
03x30	Bajo	Medio	600	159
03x30	Bajo	Medio	650	157
03x30	Bajo	Medio	700	154
03x30	Bajo	Medio	750	153
03x30	Bajo	Medio	800	153
03x30	Bajo	Medio	850	149
03x30	Bajo	Medio	900	147
03x30	Bajo	Medio	950	146
03x30	Bajo	Medio	1000	147
03x30	Bajo	Medio	1050	141
03x30	Bajo	Medio	1100	145
03x30	Bajo	Medio	1150	140
03x30	Bajo	Medio	1200	140
03x30	Bajo	Medio	1250	139
03x30	Bajo	Medio	1300	142
03x30	Bajo	Medio	1350	141
03x30	Bajo	Medio	1400	138
03x30	Bajo	Medio	1450	139
03x30	Bajo	Medio	1500	141
03x30	Bajo	Medio	1550	134
03x30	Bajo	Medio	1600	135
03x30	Bajo	Medio	1650	132
03x30	Bajo	Medio	1700	132
03x30	Bajo	Medio	1750	132
03x30	Bajo	Medio	1800	129
03x30	Bajo	Medio	1850	126
03x30	Bajo	Medio	1900	127
03x30	Bajo	Medio	1950	129
03x30	Bajo	Medio	2000	134
03x30	Bajo	Medio	0	143
03x30	Bajo	Medio	50	161
03x30	Bajo	Medio	100	169
03x30	Bajo	Medio	150	165
03x30	Bajo	Medio	200	163
03x30	Bajo	Medio	250	167
03x30	Bajo	Medio	300	164
03x30	Bajo	Medio	350	164
03x30	Bajo	Medio	400	163
03x30	Bajo	Medio	450	160
03x30	Bajo	Medio	500	159
03x30	Bajo	Medio	550	154
03x30	Bajo	Medio	600	153
03x30	Bajo	Medio	650	156
03x30	Bajo	Medio	700	159
03x30	Bajo	Medio	750	152
03x30	Bajo	Medio	800	149
03x30	Bajo	Medio	850	144
03x30	Bajo	Medio	900	146
03x30	Bajo	Medio	950	145
03x30	Bajo	Medio	1000	141
03x30	Bajo	Medio	1050	143
03x30	Bajo	Medio	1100	143
03x30	Bajo	Medio	1150	141
03x30	Bajo	Medio	1200	142
03x30	Bajo	Medio	1250	144
03x30	Bajo	Medio	1300	140
03x30	Bajo	Medio	1350	134
03x30	Bajo	Medio	1400	137
03x30	Bajo	Medio	1450	135
03x30	Bajo	Medio	1500	133
03x30	Bajo	Medio	1550	135
03x30	Bajo	Medio	1600	137
03x30	Bajo	Medio	1650	136
03x30	Bajo	Medio	1700	135
03x30	Bajo	Medio	1750	134
03x30	Bajo	Medio	1800	128
03x30	Bajo	Medio	1850	132
03x30	Bajo	Medio	1900	131
03x30	Bajo	Medio	1950	128
03x30	Bajo	Medio	2000	128
03x30	Bajo	Medio	0	130
03x30	Bajo	Medio	50	152
03x30	Bajo	Medio	100	149
03x30	Bajo	Medio	150	152
03x30	Bajo	Medio	200	150
03x30	Bajo	Medio	250	150
03x30	Bajo	Medio	300	149
03x30	Bajo	Medio	350	147
03x30	Bajo	Medio	400	147
03x30	Bajo	Medio	450	142
03x30	Bajo	Medio	500	140
03x30	Bajo	Medio	550	140
03x30	Bajo	Medio	600	140
03x30	Bajo	Medio	650	141
03x30	Bajo	Medio	700	138
03x30	Bajo	Medio	750	141
03x30	Bajo	Medio	800	139
03x30	Bajo	Medio	850	142
03x30	Bajo	Medio	900	138
03x30	Bajo	Medio	950	138
03x30	Bajo	Medio	1000	138
03x30	Bajo	Medio	1050	135
03x30	Bajo	Medio	1100	135
03x30	Bajo	Medio	1150	133
03x30	Bajo	Medio	1200	127
03x30	Bajo	Medio	1250	130
03x30	Bajo	Medio	1300	129
03x30	Bajo	Medio	1350	126
03x30	Bajo	Medio	1400	124
03x30	Bajo	Medio	1450	122
03x30	Bajo	Medio	1500	122
03x30	Bajo	Medio	1550	126
03x30	Bajo	Medio	1600	122
03x30	Bajo	Medio	1650	120
03x30	Bajo	Medio	1700	121
03x30	Bajo	Medio	1750	121
03x30	Bajo	Medio	1800	120
03x30	Bajo	Medio	1850	117
03x30	Bajo	Medio	1900	113
03x30	Bajo	Medio	1950	114
03x30	Bajo	Medio	2000	114
03x30	Bajo	Medio	0	140
03x30	Bajo	Medio	50	168
03x30	Bajo	Medio	100	170
03x30	Bajo	Medio	150	172
03x30	Bajo	Medio	200	171
03x30	Bajo	Medio	250	170
03x30	Bajo	Medio	300	166
03x30	Bajo	Medio	350	168
03x30	Bajo	Medio	400	167
03x30	Bajo	Medio	450	163
03x30	Bajo	Medio	500	160
03x30	Bajo	Medio	550	159
03x30	Bajo	Medio	600	155
03x30	Bajo	Medio	650	155
03x30	Bajo	Medio	700	154
03x30	Bajo	Medio	750	149
03x30	Bajo	Medio	800	149
03x30	Bajo	Medio	850	146
03x30	Bajo	Medio	900	143
03x30	Bajo	Medio	950	143
03x30	Bajo	Medio	1000	143
03x30	Bajo	Medio	1050	143
03x30	Bajo	Medio	1100	141
03x30	Bajo	Medio	1150	142
03x30	Bajo	Medio	1200	144
03x30	Bajo	Medio	1250	140
03x30	Bajo	Medio	1300	139
03x30	Bajo	Medio	1350	135
03x30	Bajo	Medio	1400	133
03x30	Bajo	Medio	1450	133
03x30	Bajo	Medio	1500	135
03x30	Bajo	Medio	1550	130
03x30	Bajo	Medio	1600	133
03x30	Bajo	Medio	1650	129
03x30	Bajo	Medio	1700	127
03x30	Bajo	Medio	1750	130
03x30	Bajo	Medio	1800	131
03x30	Bajo	Medio	1850	129
03x30	Bajo	Medio	1900	133
03x30	Bajo	Medio	1950	132
03x30	Bajo	Medio	2000	131
03x30	Bajo	Medio	0	137
03x30	Bajo	Medio	50	164
03x30	Bajo	Medio	100	170
03x30	Bajo	Medio	150	171
03x30	Bajo	Medio	200	171
03x30	Bajo	Medio	250	175
03x30	Bajo	Medio	300	170
03x30	Bajo	Medio	350	170
03x30	Bajo	Medio	400	174
03x30	Bajo	Medio	450	167
03x30	Bajo	Medio	500	165
03x30	Bajo	Medio	550	164
03x30	Bajo	Medio	600	159
03x30	Bajo	Medio	650	164
03x30	Bajo	Medio	700	161
03x30	Bajo	Medio	750	154
03x30	Bajo	Medio	800	154
03x30	Bajo	Medio	850	154
03x30	Bajo	Medio	900	155
03x30	Bajo	Medio	950	151
03x30	Bajo	Medio	1000	148
03x30	Bajo	Medio	1050	145
03x30	Bajo	Medio	1100	147
03x30	Bajo	Medio	1150	145
03x30	Bajo	Medio	1200	146
03x30	Bajo	Medio	1250	148
03x30	Bajo	Medio	1300	152
03x30	Bajo	Medio	1350	146
03x30	Bajo	Medio	1400	144
03x30	Bajo	Medio	1450	144
03x30	Bajo	Medio	1500	148
03x30	Bajo	Medio	1550	147
03x30	Bajo	Medio	1600	145
03x30	Bajo	Medio	1650	144
03x30	Bajo	Medio	1700	145
03x30	Bajo	Medio	1750	138
03x30	Bajo	Medio	1800	139
03x30	Bajo	Medio	1850	135
03x30	Bajo	Medio	1900	133
03x30	Bajo	Medio	1950	135
03x30	Bajo	Medio	2000	137
03x30	Bajo	Medio	0	123
03x30	Bajo	Medio	50	165
03x30	Bajo	Medio	100	173
03x30	Bajo	Medio	150	171
03x30	Bajo	Medio	200	170
03x30	Bajo	Medio	250	166
03x30	Bajo	Medio	300	168
03x30	Bajo	Medio	350	166
03x30	Bajo	Medio	400	164
03x30	Bajo	Medio	450	162
03x30	Bajo	Medio	500	160
03x30	Bajo	Medio	550	161
03x30	Bajo	Medio	600	160
03x30	Bajo	Medio	650	154
03x30	Bajo	Medio	700	160
03x30	Bajo	Medio	750	164
03x30	Bajo	Medio	800	160
03x30	Bajo	Medio	850	156
03x30	Bajo	Medio	900	158
03x30	Bajo	Medio	950	155
03x30	Bajo	Medio	1000	152
03x30	Bajo	Medio	1050	148
03x30	Bajo	Medio	1100	150
03x30	Bajo	Medio	1150	147
03x30	Bajo	Medio	1200	149
03x30	Bajo	Medio	1250	149
03x30	Bajo	Medio	1300	152
03x30	Bajo	Medio	1350	149
03x30	Bajo	Medio	1400	148
03x30	Bajo	Medio	1450	149
03x30	Bajo	Medio	1500	146
03x30	Bajo	Medio	1550	142
03x30	Bajo	Medio	1600	141
03x30	Bajo	Medio	1650	136
03x30	Bajo	Medio	1700	135
03x30	Bajo	Medio	1750	132
03x30	Bajo	Medio	1800	132
03x30	Bajo	Medio	1850	131
03x30	Bajo	Medio	1900	130
03x30	Bajo	Medio	1950	130
03x30	Bajo	Medio	2000	131
03x59	Bajo	Bajo	0	126
03x59	Bajo	Bajo	50	151
03x59	Bajo	Bajo	100	152
03x59	Bajo	Bajo	150	151
03x59	Bajo	Bajo	200	153
03x59	Bajo	Bajo	250	154
03x59	Bajo	Bajo	300	153
03x59	Bajo	Bajo	350	152
03x59	Bajo	Bajo	400	149
03x59	Bajo	Bajo	450	151
03x59	Bajo	Bajo	500	148
03x59	Bajo	Bajo	550	149
03x59	Bajo	Bajo	600	150
03x59	Bajo	Bajo	650	148
03x59	Bajo	Bajo	700	142
03x59	Bajo	Bajo	750	142
03x59	Bajo	Bajo	800	146
03x59	Bajo	Bajo	850	145
03x59	Bajo	Bajo	900	145
03x59	Bajo	Bajo	950	143
03x59	Bajo	Bajo	1000	142
03x59	Bajo	Bajo	1050	139
03x59	Bajo	Bajo	1100	139
03x59	Bajo	Bajo	1150	137
03x59	Bajo	Bajo	1200	139
03x59	Bajo	Bajo	1250	135
03x59	Bajo	Bajo	1300	132
03x59	Bajo	Bajo	1350	130
03x59	Bajo	Bajo	1400	132
03x59	Bajo	Bajo	1450	132
03x59	Bajo	Bajo	1500	136
03x59	Bajo	Bajo	1550	135
03x59	Bajo	Bajo	1600	136
03x59	Bajo	Bajo	1650	135
03x59	Bajo	Bajo	1700	129
03x59	Bajo	Bajo	1750	130
03x59	Bajo	Bajo	1800	133
03x59	Bajo	Bajo	1850	135
03x59	Bajo	Bajo	1900	132
03x59	Bajo	Bajo	1950	134
03x59	Bajo	Bajo	2000	132
03x59	Bajo	Bajo	0	130
03x59	Bajo	Bajo	50	168
03x59	Bajo	Bajo	100	171
03x59	Bajo	Bajo	150	171
03x59	Bajo	Bajo	200	171
03x59	Bajo	Bajo	250	172
03x59	Bajo	Bajo	300	171
03x59	Bajo	Bajo	350	166
03x59	Bajo	Bajo	400	166
03x59	Bajo	Bajo	450	160
03x59	Bajo	Bajo	500	162
03x59	Bajo	Bajo	550	162
03x59	Bajo	Bajo	600	162
03x59	Bajo	Bajo	650	164
03x59	Bajo	Bajo	700	159
03x59	Bajo	Bajo	750	158
03x59	Bajo	Bajo	800	157
03x59	Bajo	Bajo	850	156
03x59	Bajo	Bajo	900	155
03x59	Bajo	Bajo	950	153
03x59	Bajo	Bajo	1000	153
03x59	Bajo	Bajo	1050	150
03x59	Bajo	Bajo	1100	151
03x59	Bajo	Bajo	1150	148
03x59	Bajo	Bajo	1200	148
03x59	Bajo	Bajo	1250	147
03x59	Bajo	Bajo	1300	147
03x59	Bajo	Bajo	1350	142
03x59	Bajo	Bajo	1400	144
03x59	Bajo	Bajo	1450	138
03x59	Bajo	Bajo	1500	144
03x59	Bajo	Bajo	1550	143
03x59	Bajo	Bajo	1600	142
03x59	Bajo	Bajo	1650	143
03x59	Bajo	Bajo	1700	140
03x59	Bajo	Bajo	1750	140
03x59	Bajo	Bajo	1800	133
03x59	Bajo	Bajo	1850	133
03x59	Bajo	Bajo	1900	132
03x59	Bajo	Bajo	1950	132
03x59	Bajo	Bajo	2000	134
03x59	Bajo	Bajo	0	125
03x59	Bajo	Bajo	50	157
03x59	Bajo	Bajo	100	161
03x59	Bajo	Bajo	150	161
03x59	Bajo	Bajo	200	166
03x59	Bajo	Bajo	250	165
03x59	Bajo	Bajo	300	162
03x59	Bajo	Bajo	350	161
03x59	Bajo	Bajo	400	161
03x59	Bajo	Bajo	450	158
03x59	Bajo	Bajo	500	153
03x59	Bajo	Bajo	550	156
03x59	Bajo	Bajo	600	153
03x59	Bajo	Bajo	650	156
03x59	Bajo	Bajo	700	152
03x59	Bajo	Bajo	750	151
03x59	Bajo	Bajo	800	150
03x59	Bajo	Bajo	850	153
03x59	Bajo	Bajo	900	153
03x59	Bajo	Bajo	950	151
03x59	Bajo	Bajo	1000	151
03x59	Bajo	Bajo	1050	146
03x59	Bajo	Bajo	1100	148
03x59	Bajo	Bajo	1150	144
03x59	Bajo	Bajo	1200	143
03x59	Bajo	Bajo	1250	145
03x59	Bajo	Bajo	1300	145
03x59	Bajo	Bajo	1350	140
03x59	Bajo	Bajo	1400	139
03x59	Bajo	Bajo	1450	140
03x59	Bajo	Bajo	1500	142
03x59	Bajo	Bajo	1550	144
03x59	Bajo	Bajo	1600	145
03x59	Bajo	Bajo	1650	137
03x59	Bajo	Bajo	1700	139
03x59	Bajo	Bajo	1750	139
03x59	Bajo	Bajo	1800	137
03x59	Bajo	Bajo	1850	136
03x59	Bajo	Bajo	1900	137
03x59	Bajo	Bajo	1950	134
03x59	Bajo	Bajo	2000	139
03x59	Bajo	Bajo	0	126
03x59	Bajo	Bajo	50	159
03x59	Bajo	Bajo	100	162
03x59	Bajo	Bajo	150	165
03x59	Bajo	Bajo	200	166
03x59	Bajo	Bajo	250	163
03x59	Bajo	Bajo	300	162
03x59	Bajo	Bajo	350	161
03x59	Bajo	Bajo	400	157
03x59	Bajo	Bajo	450	158
03x59	Bajo	Bajo	500	161
03x59	Bajo	Bajo	550	160
03x59	Bajo	Bajo	600	160
03x59	Bajo	Bajo	650	161
03x59	Bajo	Bajo	700	161
03x59	Bajo	Bajo	750	156
03x59	Bajo	Bajo	800	152
03x59	Bajo	Bajo	850	151
03x59	Bajo	Bajo	900	149
03x59	Bajo	Bajo	950	146
03x59	Bajo	Bajo	1000	144
03x59	Bajo	Bajo	1050	146
03x59	Bajo	Bajo	1100	143
03x59	Bajo	Bajo	1150	146
03x59	Bajo	Bajo	1200	144
03x59	Bajo	Bajo	1250	146
03x59	Bajo	Bajo	1300	144
03x59	Bajo	Bajo	1350	143
03x59	Bajo	Bajo	1400	142
03x59	Bajo	Bajo	1450	144
03x59	Bajo	Bajo	1500	141
03x59	Bajo	Bajo	1550	142
03x59	Bajo	Bajo	1600	141
03x59	Bajo	Bajo	1650	137
03x59	Bajo	Bajo	1700	131
03x59	Bajo	Bajo	1750	133
03x59	Bajo	Bajo	1800	131
03x59	Bajo	Bajo	1850	128
03x59	Bajo	Bajo	1900	130
03x59	Bajo	Bajo	1950	128
03x59	Bajo	Bajo	2000	132
03x59	Bajo	Bajo	0	139
03x59	Bajo	Bajo	50	163
03x59	Bajo	Bajo	100	166
03x59	Bajo	Bajo	150	167
03x59	Bajo	Bajo	200	163
03x59	Bajo	Bajo	250	161
03x59	Bajo	Bajo	300	164
03x59	Bajo	Bajo	350	159
03x59	Bajo	Bajo	400	157
03x59	Bajo	Bajo	450	156
03x59	Bajo	Bajo	500	160
03x59	Bajo	Bajo	550	157
03x59	Bajo	Bajo	600	156
03x59	Bajo	Bajo	650	154
03x59	Bajo	Bajo	700	152
03x59	Bajo	Bajo	750	151
03x59	Bajo	Bajo	800	149
03x59	Bajo	Bajo	850	150
03x59	Bajo	Bajo	900	153
03x59	Bajo	Bajo	950	150
03x59	Bajo	Bajo	1000	146
03x59	Bajo	Bajo	1050	146
03x59	Bajo	Bajo	1100	145
03x59	Bajo	Bajo	1150	142
03x59	Bajo	Bajo	1200	140
03x59	Bajo	Bajo	1250	141
03x59	Bajo	Bajo	1300	134
03x59	Bajo	Bajo	1350	135
03x59	Bajo	Bajo	1400	134
03x59	Bajo	Bajo	1450	137
03x59	Bajo	Bajo	1500	138
03x59	Bajo	Bajo	1550	136
03x59	Bajo	Bajo	1600	133
03x59	Bajo	Bajo	1650	132
03x59	Bajo	Bajo	1700	132
03x59	Bajo	Bajo	1750	131
03x59	Bajo	Bajo	1800	134
03x59	Bajo	Bajo	1850	133
03x59	Bajo	Bajo	1900	134
03x59	Bajo	Bajo	1950	129
03x59	Bajo	Bajo	2000	127
03x59	Bajo	Bajo	0	131
03x59	Bajo	Bajo	50	171
03x59	Bajo	Bajo	100	178
03x59	Bajo	Bajo	150	174
03x59	Bajo	Bajo	200	173
03x59	Bajo	Bajo	250	164
03x59	Bajo	Bajo	300	165
03x59	Bajo	Bajo	350	169
03x59	Bajo	Bajo	400	173
03x59	Bajo	Bajo	450	174
03x59	Bajo	Bajo	500	171
03x59	Bajo	Bajo	550	167
03x59	Bajo	Bajo	600	164
03x59	Bajo	Bajo	650	159
03x59	Bajo	Bajo	700	158
03x59	Bajo	Bajo	750	160
03x59	Bajo	Bajo	800	159
03x59	Bajo	Bajo	850	160
03x59	Bajo	Bajo	900	156
03x59	Bajo	Bajo	950	159
03x59	Bajo	Bajo	1000	155
03x59	Bajo	Bajo	1050	156
03x59	Bajo	Bajo	1100	153
03x59	Bajo	Bajo	1150	153
03x59	Bajo	Bajo	1200	149
03x59	Bajo	Bajo	1250	150
03x59	Bajo	Bajo	1300	149
03x59	Bajo	Bajo	1350	146
03x59	Bajo	Bajo	1400	147
03x59	Bajo	Bajo	1450	146
03x59	Bajo	Bajo	1500	141
03x59	Bajo	Bajo	1550	139
03x59	Bajo	Bajo	1600	139
03x59	Bajo	Bajo	1650	138
03x59	Bajo	Bajo	1700	135
03x59	Bajo	Bajo	1750	132
03x59	Bajo	Bajo	1800	134
03x59	Bajo	Bajo	1850	134
03x59	Bajo	Bajo	1900	135
03x59	Bajo	Bajo	1950	132
03x59	Bajo	Bajo	2000	132
03x59	Bajo	Bajo	0	130
03x59	Bajo	Bajo	50	151
03x59	Bajo	Bajo	100	159
03x59	Bajo	Bajo	150	158
03x59	Bajo	Bajo	200	159
03x59	Bajo	Bajo	250	157
03x59	Bajo	Bajo	300	164
03x59	Bajo	Bajo	350	159
03x59	Bajo	Bajo	400	161
03x59	Bajo	Bajo	450	159
03x59	Bajo	Bajo	500	160
03x59	Bajo	Bajo	550	156
03x59	Bajo	Bajo	600	152
03x59	Bajo	Bajo	650	144
03x59	Bajo	Bajo	700	143
03x59	Bajo	Bajo	750	144
03x59	Bajo	Bajo	800	145
03x59	Bajo	Bajo	850	145
03x59	Bajo	Bajo	900	147
03x59	Bajo	Bajo	950	147
03x59	Bajo	Bajo	1000	146
03x59	Bajo	Bajo	1050	143
03x59	Bajo	Bajo	1100	144
