Particula	Nombre	Area	Tamaño
6x6	a	22500	5
6x6	a	22500	4
6x6	a	22500	2
6x6	a	22500	4
6x6	a	22500	6
6x6	a	22500	2
6x6	a	22500	6
6x6	a	22500	5
6x6	a	22500	3
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	4
6x6	a	22500	4
6x6	a	22500	4
6x6	a	22500	4
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	4
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	4
6x6	a	22500	4
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	3
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	3
6x6	a	22500	3
6x6	a	22500	3
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	4
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	2
6x6	a	22500	17
6x6	a	22500	2
6x6	a	22500	5
6x6	a	22500	9
6x6	a	22500	5
6x6	a	22500	2
6x6	a	22500	7
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	5
6x6	a	22500	8
6x6	a	22500	2
6x6	a	22500	6
6x6	a	22500	11
6x6	a	22500	9
6x6	a	22500	4
6x6	a	22500	5
6x6	a	22500	3
6x6	a	22500	6
6x6	a	22500	3
6x6	a	22500	2
6x6	a	22500	12
6x6	a	22500	2
6x6	a	22500	4
6x6	a	22500	4
6x6	a	22500	8
6x6	a	22500	3
6x6	a	22500	5
6x6	a	22500	6
6x6	a	22500	5
6x6	a	22500	4
6x6	a	22500	10
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	12
6x6	a	22500	6
6x6	a	22500	2
6x6	a	22500	5
6x6	a	22500	5
6x6	a	22500	4
6x6	a	22500	5
6x6	a	22500	4
6x6	a	22500	9
6x6	a	22500	9
6x6	a	22500	7
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	5
6x6	a	22500	8
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	6
6x6	a	22500	2
6x6	a	22500	9
6x6	a	22500	4
6x6	a	22500	3
6x6	a	22500	3
6x6	a	22500	7
6x6	a	22500	6
6x6	a	22500	4
6x6	a	22500	5
6x6	a	22500	4
6x6	a	22500	5
6x6	a	22500	4
6x6	a	22500	10
6x6	a	22500	12
6x6	a	22500	3
6x6	a	22500	4
6x6	a	22500	3
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	5
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	4
6x6	a	22500	9
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	22
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	4
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	3
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	3
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	4
6x6	a	22500	4
6x6	a	22500	2
6x6	a	22500	4
6x6	a	22500	4
6x6	a	22500	6
6x6	a	22500	2
6x6	a	22500	9
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	4
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	3
6x6	a	22500	3
6x6	a	22500	3
6x6	a	22500	4
6x6	a	22500	2
6x6	a	22500	4
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	2
6x6	a	22500	8
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	3
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	4
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	2
6x6	a	22500	2
6x6	a	22500	3
6x6	a	22500	3
6x6	a	22500	3
6x6	a	22500	2
24x6	b	57600	7
24x6	b	57600	12
24x6	b	57600	11
24x6	b	57600	5
24x6	b	57600	24
24x6	b	57600	6
24x6	b	57600	6
24x6	b	57600	7
24x6	b	57600	6
24x6	b	57600	8
24x6	b	57600	19
24x6	b	57600	14
24x6	b	57600	9
24x6	b	57600	4
24x6	b	57600	3
24x6	b	57600	13
24x6	b	57600	2
24x6	b	57600	15
24x6	b	57600	11
24x6	b	57600	13
24x6	b	57600	7
24x6	b	57600	23
24x6	b	57600	12
24x6	b	57600	17
24x6	b	57600	14
24x6	b	57600	12
24x6	b	57600	13
24x6	b	57600	4
24x6	b	57600	18
24x6	b	57600	12
24x6	b	57600	11
24x6	b	57600	8
24x6	b	57600	6
24x6	b	57600	15
24x6	b	57600	9
24x6	b	57600	15
24x6	b	57600	6
24x6	b	57600	4
24x6	b	57600	10
24x6	b	57600	11
24x6	b	57600	13
24x6	b	57600	11
24x6	b	57600	12
24x6	b	57600	12
24x6	b	57600	2
24x6	b	57600	2
24x6	b	57600	11
24x6	b	57600	7
24x6	b	57600	7
24x6	b	57600	5
24x6	b	57600	11
24x6	b	57600	6
24x6	b	57600	8
24x6	b	57600	13
24x6	b	57600	3
24x6	b	57600	4
24x6	b	57600	3
24x6	b	57600	5
24x6	b	57600	9
24x6	b	57600	15
24x6	b	57600	12
24x6	b	57600	2
24x6	b	57600	4
24x6	b	57600	4
24x6	b	57600	2
24x6	b	57600	3
24x6	b	57600	6
24x6	b	57600	6
24x6	b	57600	4
24x6	b	57600	2
24x6	b	57600	6
24x6	b	57600	7
24x6	b	57600	3
24x6	b	57600	6
24x6	b	57600	2
24x6	b	57600	15
24x6	b	57600	19
24x6	b	57600	14
24x6	b	57600	33
24x6	b	57600	16
24x6	b	57600	7
24x6	b	57600	7
24x6	b	57600	25
24x6	b	57600	3
24x6	b	57600	12
24x6	b	57600	8
24x6	b	57600	3
24x6	b	57600	5
24x6	b	57600	8
24x6	b	57600	6
24x6	b	57600	4
24x6	b	57600	5
24x6	b	57600	14
24x6	b	57600	19
24x6	b	57600	13
24x6	b	57600	4
24x6	b	57600	7
24x6	b	57600	10
24x6	b	57600	3
24x6	b	57600	7
24x6	b	57600	10
24x6	b	57600	10
24x6	b	57600	3
24x6	b	57600	9
24x6	b	57600	7
24x6	b	57600	19
24x6	b	57600	5
24x6	b	57600	6
24x6	b	57600	6
24x6	b	57600	25
24x6	b	57600	4
24x6	b	57600	10
24x6	b	57600	9
24x6	b	57600	10
24x6	b	57600	19
24x6	b	57600	7
24x6	b	57600	11
24x6	b	57600	14
24x6	b	57600	8
24x6	b	57600	8
24x6	b	57600	10
24x6	b	57600	10
24x6	b	57600	13
24x6	b	57600	6
24x6	b	57600	5
24x6	b	57600	6
24x6	b	57600	3
24x6	b	57600	5
24x6	b	57600	10
24x6	b	57600	3
24x6	b	57600	3
24x6	b	57600	3
24x6	b	57600	12
24x6	b	57600	8
24x6	b	57600	5
24x6	b	57600	4
24x6	b	57600	11
24x6	b	57600	4
24x6	b	57600	2
24x6	b	57600	9
24x6	b	57600	3
24x6	b	57600	6
24x6	b	57600	4
24x6	b	57600	7
24x6	b	57600	2
24x6	b	57600	2
24x6	b	57600	2
24x6	b	57600	6
24x6	b	57600	4
24x6	b	57600	4
24x6	b	57600	6
24x6	b	57600	2
24x6	b	57600	5
24x6	b	57600	4
24x6	b	57600	12
24x6	b	57600	18
24x6	b	57600	7
24x6	b	57600	7
24x6	b	57600	7
24x6	b	57600	11
24x6	b	57600	7
24x6	b	57600	9
24x6	b	57600	9
24x6	b	57600	17
24x6	b	57600	10
24x6	b	57600	16
24x6	b	57600	9
24x6	b	57600	7
24x6	b	57600	14
24x6	b	57600	10
24x6	b	57600	6
24x6	b	57600	9
24x6	b	57600	22
24x6	b	57600	7
24x6	b	57600	23
24x6	b	57600	15
24x6	b	57600	9
24x6	b	57600	8
24x6	b	57600	9
24x6	b	57600	8
24x6	b	57600	2
24x6	b	57600	17
24x6	b	57600	12
24x6	b	57600	8
24x6	b	57600	15
24x6	b	57600	5
24x6	b	57600	6
24x6	b	57600	5
24x6	b	57600	5
24x6	b	57600	28
24x6	b	57600	12
24x6	b	57600	11
24x6	b	57600	19
24x6	b	57600	10
24x6	b	57600	6
24x6	b	57600	10
24x6	b	57600	6
24x6	b	57600	5
24x6	b	57600	7
24x6	b	57600	9
24x6	b	57600	8
24x6	b	57600	7
24x6	b	57600	2
24x6	b	57600	3
24x6	b	57600	9
24x6	b	57600	10
24x6	b	57600	15
24x6	b	57600	6
24x6	b	57600	6
24x6	b	57600	3
24x6	b	57600	6
24x6	b	57600	6
24x6	b	57600	2
24x6	b	57600	3
24x6	b	57600	2
24x6	b	57600	10
24x6	b	57600	9
24x6	b	57600	5
24x6	b	57600	3
24x6	b	57600	2
24x6	b	57600	10
24x6	b	57600	6
24x6	b	57600	7
24x6	b	57600	3
24x6	b	57600	7
24x6	b	57600	4
24x6	b	57600	5
24x6	b	57600	5
24x6	b	57600	5
24x6	b	57600	3
24x6	b	57600	4
24x6	b	57600	2
24x6	b	57600	5
24x6	b	57600	7
24x6	b	57600	4
24x6	b	57600	9
24x6	b	57600	6
24x6	b	57600	15
24x6	b	57600	9
24x6	b	57600	6
24x6	b	57600	12
24x6	b	57600	11
24x6	b	57600	17
24x6	b	57600	7
24x6	b	57600	3
24x6	b	57600	35
24x6	b	57600	8
24x6	b	57600	30
24x6	b	57600	11
24x6	b	57600	6
24x6	b	57600	9
24x6	b	57600	7
24x6	b	57600	4
24x6	b	57600	17
24x6	b	57600	4
24x6	b	57600	13
24x6	b	57600	11
24x6	b	57600	15
24x6	b	57600	13
24x6	b	57600	7
24x6	b	57600	14
24x6	b	57600	3
24x6	b	57600	6
24x6	b	57600	13
24x6	b	57600	6
24x6	b	57600	10
24x6	b	57600	11
24x6	b	57600	22
24x6	b	57600	6
24x6	b	57600	12
24x6	b	57600	21
24x6	b	57600	8
24x6	b	57600	12
24x6	b	57600	5
24x6	b	57600	6
24x6	b	57600	15
24x6	b	57600	8
24x6	b	57600	8
24x6	b	57600	3
24x6	b	57600	8
24x6	b	57600	7
24x6	b	57600	8
24x6	b	57600	5
24x6	b	57600	6
24x6	b	57600	7
24x6	b	57600	11
24x6	b	57600	13
24x6	b	57600	4
24x6	b	57600	3
24x6	b	57600	8
24x6	b	57600	5
24x6	b	57600	3
24x6	b	57600	7
24x6	b	57600	2
24x6	b	57600	6
24x6	b	57600	4
24x6	b	57600	6
24x6	b	57600	3
24x6	b	57600	3
24x6	b	57600	6
24x6	b	57600	7
24x6	b	57600	6
24x6	b	57600	8
24x6	b	57600	2
24x6	b	57600	3
24x6	b	57600	5
24x6	b	57600	3
24x6	b	57600	2
24x6	b	57600	5
24x6	b	57600	10
24x6	b	57600	16
24x6	b	57600	4
24x6	b	57600	23
24x6	b	57600	10
24x6	b	57600	6
24x6	b	57600	13
24x6	b	57600	6
24x6	b	57600	14
24x6	b	57600	7
24x6	b	57600	9
24x6	b	57600	5
24x6	b	57600	10
24x6	b	57600	15
24x6	b	57600	4
24x6	b	57600	8
24x6	b	57600	6
24x6	b	57600	8
24x6	b	57600	7
24x6	b	57600	16
24x6	b	57600	13
24x6	b	57600	5
24x6	b	57600	5
24x6	b	57600	16
24x6	b	57600	22
24x6	b	57600	9
24x6	b	57600	8
24x6	b	57600	8
24x6	b	57600	21
24x6	b	57600	16
24x6	b	57600	5
24x6	b	57600	7
24x6	b	57600	6
24x6	b	57600	8
24x6	b	57600	7
24x6	b	57600	18
24x6	b	57600	9
24x6	b	57600	20
24x6	b	57600	3
24x6	b	57600	5
24x6	b	57600	7
24x6	b	57600	6
24x6	b	57600	7
24x6	b	57600	14
24x6	b	57600	12
24x6	b	57600	11
24x6	b	57600	12
24x6	b	57600	5
24x6	b	57600	7
24x6	b	57600	9
24x6	b	57600	8
24x6	b	57600	5
24x6	b	57600	7
24x6	b	57600	8
24x6	b	57600	7
24x6	b	57600	3
24x6	b	57600	16
24x6	b	57600	6
24x6	b	57600	3
24x6	b	57600	7
24x6	b	57600	6
24x6	b	57600	9
24x6	b	57600	11
24x6	b	57600	13
24x6	b	57600	3
24x6	b	57600	6
24x6	b	57600	12
24x6	b	57600	2
24x6	b	57600	4
24x6	b	57600	6
24x6	b	57600	4
24x6	b	57600	2
24x6	b	57600	2
24x6	b	57600	3
24x6	b	57600	8
24x6	b	57600	18
24x6	b	57600	11
24x6	b	57600	14
24x6	b	57600	10
24x6	b	57600	9
24x6	b	57600	12
24x6	b	57600	11
24x6	b	57600	12
24x6	b	57600	21
24x6	b	57600	8
24x6	b	57600	12
24x6	b	57600	18
24x6	b	57600	4
24x6	b	57600	11
24x6	b	57600	23
24x6	b	57600	8
24x6	b	57600	12
24x6	b	57600	6
24x6	b	57600	6
24x6	b	57600	8
24x6	b	57600	15
24x6	b	57600	6
24x6	b	57600	2
24x6	b	57600	11
24x6	b	57600	16
24x6	b	57600	8
24x6	b	57600	11
24x6	b	57600	19
24x6	b	57600	3
24x6	b	57600	21
24x6	b	57600	13
24x6	b	57600	6
24x6	b	57600	14
24x6	b	57600	6
24x6	b	57600	14
24x6	b	57600	3
24x6	b	57600	2
24x6	b	57600	7
24x6	b	57600	21
24x6	b	57600	12
24x6	b	57600	8
24x6	b	57600	10
24x6	b	57600	6
24x6	b	57600	10
24x6	b	57600	6
24x6	b	57600	8
24x6	b	57600	12
24x6	b	57600	11
24x6	b	57600	6
24x6	b	57600	5
24x6	b	57600	8
24x6	b	57600	4
24x6	b	57600	7
24x6	b	57600	8
24x6	b	57600	7
24x6	b	57600	6
24x6	b	57600	5
24x6	b	57600	4
24x6	b	57600	8
24x6	b	57600	4
24x6	b	57600	3
24x6	b	57600	8
24x6	b	57600	14
24x6	b	57600	3
24x6	b	57600	5
24x6	b	57600	2
24x6	b	57600	6
24x6	b	57600	3
24x6	b	57600	2
24x6	b	57600	3
24x6	b	57600	4
24x6	b	57600	2
24x6	b	57600	3
24x6	b	57600	9
24x6	b	57600	2
24x6	b	57600	2
24x6	b	57600	2
24x6	b	57600	16
24x6	b	57600	10
24x6	b	57600	12
24x6	b	57600	10
24x6	b	57600	6
24x6	b	57600	13
24x6	b	57600	6
24x6	b	57600	15
24x6	b	57600	23
24x6	b	57600	24
24x6	b	57600	13
24x6	b	57600	12
24x6	b	57600	12
24x6	b	57600	12
24x6	b	57600	15
24x6	b	57600	13
24x6	b	57600	6
24x6	b	57600	20
24x6	b	57600	12
24x6	b	57600	6
24x6	b	57600	16
24x6	b	57600	12
24x6	b	57600	15
24x6	b	57600	10
24x6	b	57600	6
24x6	b	57600	5
24x6	b	57600	4
24x6	b	57600	18
24x6	b	57600	16
24x6	b	57600	10
24x6	b	57600	7
24x6	b	57600	7
24x6	b	57600	7
24x6	b	57600	12
24x6	b	57600	12
24x6	b	57600	9
24x6	b	57600	8
24x6	b	57600	10
24x6	b	57600	7
24x6	b	57600	12
24x6	b	57600	7
24x6	b	57600	5
24x6	b	57600	13
24x6	b	57600	4
24x6	b	57600	13
24x6	b	57600	7
24x6	b	57600	11
24x6	b	57600	4
24x6	b	57600	4
24x6	b	57600	8
24x6	b	57600	3
24x6	b	57600	5
24x6	b	57600	14
24x6	b	57600	8
24x6	b	57600	10
24x6	b	57600	5
24x6	b	57600	9
24x6	b	57600	9
24x6	b	57600	7
24x6	b	57600	6
24x6	b	57600	5
24x6	b	57600	7
24x6	b	57600	2
24x6	b	57600	6
24x6	b	57600	3
24x6	b	57600	3
24x6	b	57600	2
24x6	b	57600	3
24x6	b	57600	5
24x6	b	57600	5
24x6	b	57600	5
24x6	b	57600	2
24x6	b	57600	2
24x6	b	57600	3
24x6	b	57600	2
24x6	b	57600	6
24x6	b	57600	16
24x6	b	57600	8
24x6	b	57600	17
24x6	b	57600	10
24x6	b	57600	10
24x6	b	57600	4
24x6	b	57600	5
24x6	b	57600	11
24x6	b	57600	28
24x6	b	57600	14
24x6	b	57600	19
24x6	b	57600	16
24x6	b	57600	7
24x6	b	57600	7
24x6	b	57600	7
24x6	b	57600	5
24x6	b	57600	9
24x6	b	57600	23
24x6	b	57600	7
24x6	b	57600	3
24x6	b	57600	14
24x6	b	57600	6
24x6	b	57600	16
24x6	b	57600	5
24x6	b	57600	8
24x6	b	57600	5
24x6	b	57600	5
24x6	b	57600	11
24x6	b	57600	8
24x6	b	57600	6
24x6	b	57600	2
24x6	b	57600	13
24x6	b	57600	10
24x6	b	57600	13
24x6	b	57600	6
24x6	b	57600	15
24x6	b	57600	15
24x6	b	57600	14
24x6	b	57600	12
24x6	b	57600	8
24x6	b	57600	11
24x6	b	57600	6
24x6	b	57600	6
24x6	b	57600	6
24x6	b	57600	9
24x6	b	57600	2
24x6	b	57600	7
24x6	b	57600	5
24x6	b	57600	4
24x6	b	57600	8
24x6	b	57600	3
24x6	b	57600	4
24x6	b	57600	9
24x6	b	57600	12
24x6	b	57600	5
24x6	b	57600	9
24x6	b	57600	14
24x6	b	57600	5
24x6	b	57600	4
24x6	b	57600	3
24x6	b	57600	19
24x6	b	57600	5
24x6	b	57600	13
24x6	b	57600	7
24x6	b	57600	15
24x6	b	57600	5
24x6	b	57600	6
24x6	b	57600	6
24x6	b	57600	2
24x6	b	57600	3
24x6	b	57600	6
24x6	b	57600	2
24x6	b	57600	4
24x6	b	57600	4
24x6	b	57600	4
24x6	b	57600	10
24x6	b	57600	15
24x6	b	57600	4
24x6	b	57600	3
24x6	b	57600	19
24x6	b	57600	8
24x6	b	57600	17
24x6	b	57600	8
24x6	b	57600	11
24x6	b	57600	20
24x6	b	57600	8
24x6	b	57600	21
24x6	b	57600	20
24x6	b	57600	7
24x6	b	57600	16
24x6	b	57600	12
24x6	b	57600	7
24x6	b	57600	12
24x6	b	57600	7
24x6	b	57600	7
24x6	b	57600	18
24x6	b	57600	9
24x6	b	57600	11
24x6	b	57600	5
24x6	b	57600	10
24x6	b	57600	9
24x6	b	57600	7
24x6	b	57600	13
24x6	b	57600	11
24x6	b	57600	8
24x6	b	57600	8
24x6	b	57600	8
24x6	b	57600	12
24x6	b	57600	7
24x6	b	57600	9
24x6	b	57600	8
24x6	b	57600	7
24x6	b	57600	10
24x6	b	57600	5
24x6	b	57600	10
24x6	b	57600	8
24x6	b	57600	8
24x6	b	57600	2
24x6	b	57600	4
24x6	b	57600	10
24x6	b	57600	10
24x6	b	57600	9
24x6	b	57600	16
24x6	b	57600	5
24x6	b	57600	7
24x6	b	57600	6
24x6	b	57600	5
24x6	b	57600	4
24x6	b	57600	7
24x6	b	57600	8
24x6	b	57600	7
24x6	b	57600	10
24x6	b	57600	6
24x6	b	57600	8
24x6	b	57600	5
24x6	b	57600	8
24x6	b	57600	5
24x6	b	57600	8
24x6	b	57600	6
24x6	b	57600	10
24x6	b	57600	8
24x6	b	57600	13
24x6	b	57600	5
24x6	b	57600	8
24x6	b	57600	4
24x6	b	57600	4
24x6	b	57600	2
24x6	b	57600	7
24x6	b	57600	2
24x6	b	57600	3
24x6	b	57600	2
24x6	b	57600	3
24x6	b	57600	2
24x6	b	57600	14
24x6	b	57600	7
24x6	b	57600	4
24x6	b	57600	8
24x6	b	57600	11
24x6	b	57600	6
24x6	b	57600	7
24x6	b	57600	9
24x6	b	57600	8
24x6	b	57600	17
24x6	b	57600	13
24x6	b	57600	22
24x6	b	57600	20
24x6	b	57600	8
24x6	b	57600	7
24x6	b	57600	5
24x6	b	57600	3
24x6	b	57600	5
24x6	b	57600	18
24x6	b	57600	19
24x6	b	57600	4
24x6	b	57600	10
24x6	b	57600	10
24x6	b	57600	6
24x6	b	57600	5
24x6	b	57600	7
24x6	b	57600	2
24x6	b	57600	11
24x6	b	57600	8
24x6	b	57600	14
24x6	b	57600	13
24x6	b	57600	19
24x6	b	57600	11
24x6	b	57600	13
24x6	b	57600	2
24x6	b	57600	9
24x6	b	57600	12
24x6	b	57600	10
24x6	b	57600	6
24x6	b	57600	11
24x6	b	57600	4
24x6	b	57600	9
24x6	b	57600	20
24x6	b	57600	13
24x6	b	57600	14
24x6	b	57600	6
24x6	b	57600	5
24x6	b	57600	9
24x6	b	57600	11
24x6	b	57600	7
24x6	b	57600	8
24x6	b	57600	4
24x6	b	57600	11
24x6	b	57600	6
24x6	b	57600	4
24x6	b	57600	7
24x6	b	57600	9
24x6	b	57600	5
24x6	b	57600	13
24x6	b	57600	6
24x6	b	57600	3
24x6	b	57600	8
24x6	b	57600	6
24x6	b	57600	12
24x6	b	57600	10
24x6	b	57600	11
24x6	b	57600	5
24x6	b	57600	7
24x6	b	57600	4
24x6	b	57600	7
24x6	b	57600	5
24x6	b	57600	6
24x6	b	57600	4
24x6	b	57600	4
24x6	b	57600	2
24x6	b	57600	3
48x12	c	57600	9
48x12	c	57600	22
48x12	c	57600	10
48x12	c	57600	18
48x12	c	57600	4
48x12	c	57600	11
48x12	c	57600	12
48x12	c	57600	8
48x12	c	57600	11
48x12	c	57600	8
48x12	c	57600	36
48x12	c	57600	3
48x12	c	57600	7
48x12	c	57600	15
48x12	c	57600	50
48x12	c	57600	21
48x12	c	57600	18
48x12	c	57600	21
48x12	c	57600	7
48x12	c	57600	30
48x12	c	57600	7
48x12	c	57600	10
48x12	c	57600	18
48x12	c	57600	5
48x12	c	57600	3
48x12	c	57600	19
48x12	c	57600	24
48x12	c	57600	15
48x12	c	57600	4
48x12	c	57600	13
48x12	c	57600	22
48x12	c	57600	8
48x12	c	57600	16
48x12	c	57600	4
48x12	c	57600	16
48x12	c	57600	10
48x12	c	57600	6
48x12	c	57600	9
48x12	c	57600	8
48x12	c	57600	21
48x12	c	57600	2
48x12	c	57600	12
48x12	c	57600	5
48x12	c	57600	6
48x12	c	57600	20
48x12	c	57600	18
48x12	c	57600	4
48x12	c	57600	8
48x12	c	57600	2
48x12	c	57600	3
48x12	c	57600	5
48x12	c	57600	2
48x12	c	57600	3
48x12	c	57600	8
48x12	c	57600	2
48x12	c	57600	4
48x12	c	57600	2
48x12	c	57600	4
48x12	c	57600	2
48x12	c	57600	4
48x12	c	57600	2
48x12	c	57600	31
48x12	c	57600	11
48x12	c	57600	34
48x12	c	57600	17
48x12	c	57600	10
48x12	c	57600	7
48x12	c	57600	12
48x12	c	57600	12
48x12	c	57600	31
48x12	c	57600	5
48x12	c	57600	24
48x12	c	57600	26
48x12	c	57600	17
48x12	c	57600	10
48x12	c	57600	4
48x12	c	57600	10
48x12	c	57600	8
48x12	c	57600	34
48x12	c	57600	24
48x12	c	57600	12
48x12	c	57600	3
48x12	c	57600	14
48x12	c	57600	10
48x12	c	57600	3
48x12	c	57600	4
48x12	c	57600	8
48x12	c	57600	14
48x12	c	57600	13
48x12	c	57600	7
48x12	c	57600	10
48x12	c	57600	9
48x12	c	57600	8
48x12	c	57600	16
48x12	c	57600	2
48x12	c	57600	2
48x12	c	57600	5
48x12	c	57600	4
48x12	c	57600	10
48x12	c	57600	15
48x12	c	57600	7
48x12	c	57600	8
48x12	c	57600	2
48x12	c	57600	20
48x12	c	57600	40
48x12	c	57600	21
48x12	c	57600	20
48x12	c	57600	10
48x12	c	57600	4
48x12	c	57600	5
48x12	c	57600	3
48x12	c	57600	4
48x12	c	57600	9
48x12	c	57600	5
48x12	c	57600	2
48x12	c	57600	3
48x12	c	57600	3
48x12	c	57600	2
48x12	c	57600	4
48x12	c	57600	2
48x12	c	57600	3
48x12	c	57600	9
48x12	c	57600	13
48x12	c	57600	11
48x12	c	57600	9
48x12	c	57600	25
48x12	c	57600	23
48x12	c	57600	10
48x12	c	57600	6
48x12	c	57600	41
48x12	c	57600	41
48x12	c	57600	16
48x12	c	57600	13
48x12	c	57600	30
48x12	c	57600	2
48x12	c	57600	6
48x12	c	57600	33
48x12	c	57600	19
48x12	c	57600	5
48x12	c	57600	15
48x12	c	57600	5
48x12	c	57600	46
48x12	c	57600	17
48x12	c	57600	3
48x12	c	57600	15
48x12	c	57600	3
48x12	c	57600	6
48x12	c	57600	11
48x12	c	57600	19
48x12	c	57600	12
48x12	c	57600	7
48x12	c	57600	12
48x12	c	57600	11
48x12	c	57600	8
48x12	c	57600	3
48x12	c	57600	16
48x12	c	57600	22
48x12	c	57600	24
48x12	c	57600	4
48x12	c	57600	3
48x12	c	57600	7
48x12	c	57600	17
48x12	c	57600	5
48x12	c	57600	11
48x12	c	57600	10
48x12	c	57600	23
48x12	c	57600	4
48x12	c	57600	2
48x12	c	57600	2
48x12	c	57600	3
48x12	c	57600	3
48x12	c	57600	7
48x12	c	57600	2
48x12	c	57600	3
48x12	c	57600	6
48x12	c	57600	3
48x12	c	57600	15
48x12	c	57600	61
48x12	c	57600	8
48x12	c	57600	6
48x12	c	57600	8
48x12	c	57600	21
48x12	c	57600	19
48x12	c	57600	20
48x12	c	57600	12
48x12	c	57600	15
48x12	c	57600	19
48x12	c	57600	15
48x12	c	57600	12
48x12	c	57600	7
48x12	c	57600	6
48x12	c	57600	5
48x12	c	57600	18
48x12	c	57600	20
48x12	c	57600	10
48x12	c	57600	2
48x12	c	57600	7
48x12	c	57600	43
48x12	c	57600	25
48x12	c	57600	9
48x12	c	57600	8
48x12	c	57600	30
48x12	c	57600	22
48x12	c	57600	2
48x12	c	57600	12
48x12	c	57600	28
48x12	c	57600	11
48x12	c	57600	7
48x12	c	57600	21
48x12	c	57600	6
48x12	c	57600	6
48x12	c	57600	6
48x12	c	57600	8
48x12	c	57600	9
48x12	c	57600	12
48x12	c	57600	9
48x12	c	57600	8
48x12	c	57600	5
48x12	c	57600	5
48x12	c	57600	8
48x12	c	57600	10
48x12	c	57600	7
48x12	c	57600	4
48x12	c	57600	4
48x12	c	57600	4
48x12	c	57600	2
48x12	c	57600	7
48x12	c	57600	4
48x12	c	57600	4
48x12	c	57600	2
48x12	c	57600	6
48x12	c	57600	4
48x12	c	57600	6
48x12	c	57600	2
48x12	c	57600	11
48x12	c	57600	4
48x12	c	57600	10
48x12	c	57600	6
48x12	c	57600	36
48x12	c	57600	15
48x12	c	57600	18
48x12	c	57600	18
48x12	c	57600	6
48x12	c	57600	9
48x12	c	57600	22
48x12	c	57600	29
48x12	c	57600	7
48x12	c	57600	10
48x12	c	57600	47
48x12	c	57600	24
48x12	c	57600	9
48x12	c	57600	33
48x12	c	57600	3
48x12	c	57600	12
48x12	c	57600	2
48x12	c	57600	23
48x12	c	57600	2
48x12	c	57600	7
48x12	c	57600	28
48x12	c	57600	19
48x12	c	57600	5
48x12	c	57600	19
48x12	c	57600	11
48x12	c	57600	20
48x12	c	57600	14
48x12	c	57600	12
48x12	c	57600	9
48x12	c	57600	6
48x12	c	57600	9
48x12	c	57600	2
48x12	c	57600	6
48x12	c	57600	29
48x12	c	57600	10
48x12	c	57600	9
48x12	c	57600	11
48x12	c	57600	5
48x12	c	57600	4
48x12	c	57600	14
48x12	c	57600	5
48x12	c	57600	2
48x12	c	57600	2
48x12	c	57600	3
48x12	c	57600	11
48x12	c	57600	3
48x12	c	57600	6
48x12	c	57600	3
48x12	c	57600	3
48x12	c	57600	3
48x12	c	57600	2
48x12	c	57600	3
48x12	c	57600	5
48x12	c	57600	2
48x12	c	57600	4
48x12	c	57600	2
48x12	c	57600	3
48x12	c	57600	2
48x12	c	57600	2
48x12	c	57600	2
48x12	c	57600	4
48x12	c	57600	14
48x12	c	57600	24
48x12	c	57600	30
48x12	c	57600	16
48x12	c	57600	9
48x12	c	57600	6
48x12	c	57600	17
48x12	c	57600	5
